家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
4.0,99163747,2022年12月06日,2022年12月20日,福岡市城南区長尾３丁目29-25  周辺mapを見る,八千ビル  502,長尾１丁目バス停 徒歩8分 ,42㎡ / 約12.71坪,nan,1LDK,洋 6　LDK 12,nan,nan,nan,nan,nan,nan,　,nan,nan,無,3ヶ月,nan,無,nan,無,3000円,300円,nan,nan,有、15000円、2年、家財（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,定期借家,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,4階部分,1988[S63]年3月,空家,即時　,プロパンガス　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 室内洗濯機置場　 バルコニー　 ＴＶモニタ付きインターホン　 駐輪場　,nan,Ｒ３．１月大型リフォーム済み。長尾小学校・友泉中校区。スーパー徒歩２分。生活環境便利。他の部屋もあります。駐車場は近隣別契約のため諸費用があります。,専任媒介,米田貴久,"
										TEL：092-801-7007
",城南
2.6,99163770,2022年12月06日,2022年12月20日,福岡市城南区片江３丁目32-3・4  周辺mapを見る,シティハイツ片江 ,片江３丁目バス停 徒歩6分 ,25㎡ / 約7.56坪,nan,1K,洋 8　K 3, 南,nan,nan,nan,空有　8800円,nan,　,nan,nan,無,1ヶ月,nan,無,nan,無,3000円,300円,nan,nan,有、15000円、2年、家財（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,巡回,nan,その他,nan,nan,地上2階建,2階部分,1995[H7]年10月,空家,相談　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗面台　 洗濯機置場　 室内洗濯機置場　 フローリング　 バルコニー　 駐輪場　,閑静住宅街　,バス・トイレ別　室内洗濯機置き場南向きで日当たり良好☆生活環境良好。Ｊ：ｃｏｍインターネット４０Ｍ無料,専任媒介,米田貴久,"
										TEL：092-801-7007
",城南
3.5,99157398,2022年12月06日,2022年12月20日,福岡市城南区西片江２丁目３－１７  mapを見る,レイクサイドマンション  405,福岡市七隈線福大前駅 徒歩5分 駅までmap 福岡市七隈線梅林駅 徒歩12分 駅までmap 福岡市七隈線七隈駅 徒歩17分 駅までmap ,22.8㎡ / 約6.90坪,nan,1K,洋7.5, 東,nan,nan,nan,空無,nan,　,nan,nan,無,無,nan,無,nan,3000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,オゾン消毒費：1万8000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,4階部分,1994[H6]年12月,空家,相談　,プロパンガス　 エアコン　 バス・トイレ別　 ＣＡＴＶ　 ガスコンロ設置可　 室内洗濯機置場　 フローリング　 照明器具付き　 バルコニー　 ＴＶモニタ付きインターホン　,日当り良好　 閑静住宅街　,nan,代理,nan,"
",城南
4.1,99251391,2022年12月05日,2022年12月19日,福岡市城南区西片江２丁目11-1  mapを見る,casamento BALZAⅡ  101,福岡市七隈線福大前駅 徒歩10分 駅までmap ,21㎡ / 約6.35坪,nan,1K,洋6.2, 南,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,5000円,無,有 ジェイリース（最低保証料2.5万更新料あり1万円）又は家賃総額80％（更新料なし）学生1万円（更新料なし））※契約者や条件によっては、内容が変更になる場合があります。,nan,無,旧賃料22000円 ,nan,nan,町費：100円 / 月くらシード24M：800円 / 月火災保険：800円 / 月,nan,2年,nan,巡回,nan,木造,nan,nan,地上2階建,1階部分,2015[H27]年1月,空家,相談　,プロパンガス　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 ＩＨクッキングヒーター　 洗面所　 洗面台　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 バルコニー　 ２面バルコニー　 オートロック　 駐輪場　 24時間換気システム　 インターネット使い放題　 独立洗面脱衣所　 火災報知機　 全居室フローリング　 インターネット対応　 ＣＡＴＶインターネット　 ダブルロックキー　 玄関収納　 敷地内ゴミ置き場　,ペット不可　 日当り良好　 閑静住宅街　 角部屋　 フリーレント　,"□契約内容□・契約開始日より12ヶ月未満での解約は家賃2ヶ月分、　24ヶ月未満での解約は家賃1ヶ月分を申し受けます。・退去時ハウスクリーニング代として家賃１ヶ月分+故意過失による損傷損耗は実費。・消毒代: 16,500円・事務手数料: 11,000円・鍵交換料: 29,700円・保証会社: 加入要（ジェイリース）　最低保証料2.5万円（更新料あり10,000円）又は家賃総額80％　学生プラン1万円　400円/月額保証料・解約予告: 1ヶ月前・連帯保証人様の極度額は賃料・共益費を合算した36ヵ月分となります。・更新事務手数料2年毎22,000円業者様空室募集専用サイト　⇒　https://inet.bukkaku.jp/営業時間10：00～18：00店休日　日曜日　（年末年始・GW・お盆　はお休みします）",代理,山本,"
										TEL：092-737-7051
										メールアドレス：kanri@inet-hre.com
",城南
9.5,99308488,2022年12月05日,2022年12月19日,福岡市城南区鳥飼６丁目3-10  mapを見る,カインド鳥飼  602,福岡市七隈線別府駅 徒歩4分 駅までmap ,67.2㎡ / 約20.33坪,nan,3LDK,和6／洋6／洋5／ＬＤＫ10, 南,nan,nan,nan,空無,nan,　,nan,nan,3ヶ月,無,敷引 3ヶ月,無,nan,無,8000円,250円,有 あんしん保証株式会社※契約者や条件によっては、内容が変更になる場合があります。,"初回10,000円・毎月1.89%",有、20000円、2年、あいおいニッセイ同和（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上8階建,3階部分,1995[H7]年11月,空家,相談　,都市ガス　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 システムキッチン　 カウンターキッチン　 洗面所　 洗面台　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 駐輪場　 独立洗面脱衣所　 防犯カメラ　 ３口コンロ以上　,ペット不可　 日当り良好　,雑費は町費250円/月・ペット不可です,専任媒介,nan,"
",城南
2.5,99164925,2022年12月06日,2022年12月20日,福岡市城南区神松寺１丁目1-16  周辺mapを見る,コーポウイング  205,友丘バス停 徒歩3分 福岡市七隈線七隈駅 徒歩23分 ,22㎡ / 約6.66坪,nan,1K,洋 6,nan,nan,nan,nan,無,nan,　,nan,nan,無,1ヶ月,nan,無,nan,無,2000円,300円,nan,nan,有、15000円、2年、火災（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,定期借家,2年,nan,巡回,nan,ＲＣ,nan,nan,地上3階建,2階部分,1988[S63]年4月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 フローリング　 バルコニー　 ＴＶモニタ付きインターホン　 駐輪場　,ペット相談可　,ペット可物件です！小型犬飼育可。スーパー徒歩５分。小型犬飼育時は敷金２ヶ月、礼金２ヶ月。,専任媒介,nan,"
										TEL：092-801-7007
",城南
2.4,95077279,2022年12月05日,2022年12月19日,福岡市城南区樋井川６丁目  mapを見る,メゾンフローラル  103,横内バス停 徒歩3分 ,21㎡ / 約6.35坪,nan,1K,洋6.5, 南,nan,nan,nan,空無,nan,　,nan,nan,無,無,nan,無,nan,無,nan,無,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,nan,有、15000円、2年、住宅総合保険（例）※契約者や条件によっては、内容が変更になる場合があります。,無,退去時クリーニング代：2万2000円鍵交換代：1万6500円,nan,あんしんサポート24：880円 / 月,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,1階部分,1998[H10]年3月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＢＳ端子　 室内洗濯機置場　 フローリング　 バルコニー　 駐輪場　,ペット不可　,nan,専任媒介,nan,"
",城南
2.8,99163773,2022年12月06日,2022年12月20日,福岡市城南区神松寺１丁目1-16  周辺mapを見る,コーポウイング  202,友丘バス停 徒歩3分 ,22㎡ / 約6.66坪,nan,1K,洋 6,nan,nan,nan,nan,近隣確保　7700円,nan,　,nan,nan,無,1ヶ月,nan,無,nan,無,2000円,300円,nan,nan,有、15000円、2年、火災（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,水道料：2600円 / 月,定期借家,2年,nan,nan,nan,ＲＣ,nan,nan,地上3階建,2階部分,1988[S63]年4月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 システムキッチン　 ガスコンロ設置可　 洗濯機置場　 フローリング　 バルコニー　 駐輪場　,ペット相談可　,バストイレ別小型犬飼育可。条件変更あります。スーパー徒歩５分。ネット無料（４０Ｍ）に導入,専任媒介,nan,"
										TEL：092-801-7007
",城南
2.0,99199001,2022年12月05日,2022年12月19日,福岡市城南区梅林１丁目3-1  mapを見る,ダイレイキュービックⅦ  203,福岡市七隈線福大前駅 徒歩7分 駅までmap 福岡市七隈線梅林駅 徒歩10分 駅までmap 福岡市七隈線七隈駅 徒歩14分 駅までmap ,20.58㎡ / 約6.23坪,nan,1K,洋7,無,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 確認ください（全保連　月額合計100％ジェイリース　月額合計80％日本セーフティー：月額合計80％～100）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万6500円,nan,水町費：2500円 / 月シード24：840円 / 月口座振替料：400円 / 月共益費：3000円 / 月,nan,1年,nan,nan,nan,ＲＣ,nan,nan,地上3階建,2階部分,1989[H1]年4月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 ＣＡＴＶ　 ＢＳ端子　 収納スペース　 洗濯機置場　 室内洗濯機置場　 フローリング　 駐輪場　 インターネット使い放題　,日当り良好　 閑静住宅街　 フリーレント（1ヶ月）　,退去時クリーニング：20000円,代理,nan,"
",城南
5.5,99311795,2022年12月05日,2022年12月19日,福岡市城南区鳥飼５丁目6-43  mapを見る,アクアシティ別府ステーション  302,福岡市七隈線別府駅 徒歩4分 駅までmap 福岡市七隈線六本松駅 徒歩8分 駅までmap 福岡市七隈線茶山駅 徒歩21分 駅までmap ,壁芯24.72㎡ / 約7.48坪,nan,1K,洋7,nan,nan,福岡市立草ケ江小学校　距離622ｍ,福岡市立城西中学校　距離595ｍ,空無,nan,　,nan,nan,無,2ヶ月 / 11万円,実費,無,nan,3000円,無,無,有 各種※契約者や条件によっては、内容が変更になる場合があります。,50％～,有※契約者や条件によっては、内容が変更になる場合があります。,無,くらしーど：880円,nan,nan,nan,1年,nan,nan,nan,ＳＲＣ,nan,nan,地上14階建,3階部分,2009[H21]年2月,居住中,相談　,冷房　 暖房　 エアコン　 給湯　 トイレ　 バス・トイレ別　 収納スペース　 システムキッチン　 洗面所　 シャンプードレッサー　 室内洗濯機置場　 浴室乾燥機　 フローリング　 オートロック　 ＴＶモニタ付きインターホン　 ２口コンロ　 独立洗面脱衣所　 全居室フローリング　,ペット相談可　 小型犬可　 猫可　 分譲タイプ　 保証人不要　,nan,代理,nan,"
",城南
