家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
3.7,99268309,2022年12月05日,2022年12月19日,福岡市南区大楠２丁目3-20  mapを見る,ステイタスマンション日赤通り  304,西鉄天神大牟田線高宮駅 徒歩13分 駅までmap 西鉄天神大牟田線西鉄平尾駅 徒歩9分 駅までmap 福岡市七隈線渡辺通駅 徒歩19分 駅までmap ,壁芯27.37㎡ / 約8.28坪,nan,ワンルーム,nan,nan,nan,福岡市立大楠小学校　距離480ｍ,福岡市立高宮中学校　距離281ｍ,空無,nan,　,nan,nan,無,無,nan,無,nan,5000円,無,無,有 アーク※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料11000円 ,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上3階建,3階部分,1990[H2]年1月,空家,即時　,都市ガス　 エアコン　 トイレ　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 収納スペース　 システムキッチン　 フローリング　 バルコニー　 オートロック　,nan,nan,一般媒介,翁長　平日9～19時,"
										TEL：080-6144-2740
",南
5.8,98647270,2022年12月05日,2022年12月19日,福岡市南区大楠２丁目８－２７  mapを見る,ルピエ平尾  507,西鉄天神大牟田線西鉄平尾駅 徒歩4分 高宮中学校前バス停 徒歩5分 駅までmap 西鉄天神大牟田線高宮駅 徒歩18分 駅までmap ,23㎡ / 約6.96坪,nan,ワンルーム,洋9, 東,nan,nan,nan,空有　1万7600円,nan,　,nan,nan,無,無,nan,無,nan,無,3400円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,5階部分,2000[H12]年3月,空家,相談　2022年11月24日,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 ＣＳ　 室内洗濯機置場　 ロフト　 フローリング　 照明器具付き　 バルコニー　 エレベーター　 オートロック　 駐輪場　 出窓　 独立洗面脱衣所　 防犯カメラ　,最上階　,キッチンが洋室の奥にありますので、洋室が広く使えます。独立洗面台付、脱衣所もありますので女性の方にもおすすめです。トイレは脱衣所と別にあるところもいいですね。駐車場の空きについては要確認,専任媒介,nan,"
",南
6.9,99274129,2022年12月05日,2022年12月19日,福岡市南区那の川２丁目４－３２  mapを見る,ＨＦ平尾レジデンス  708,西鉄天神大牟田線西鉄平尾駅 徒歩6分 駅までmap 福岡市七隈線薬院駅 徒歩14分 駅までmap ,37.65㎡ / 約11.39坪,nan,1LDK,ＬＤＫ10.9／洋4.8, 北,nan,nan,nan,空有　8800円,nan,　,nan,8000円,1ヶ月 / 6.9万円,無,nan,無,nan,無,4000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＳＲＣ,nan,nan,地上15階建,7階部分,2003[H15]年3月,空家,相談　2022年9月24日,プロパンガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＢＳ端子　 室内洗濯機置場　 フローリング　 照明器具付き　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　,nan,駐車場の空きについては要確認,専任媒介,nan,"
",南
2.7,99297033,2022年12月05日,2022年12月19日,福岡市南区向野２丁目19-4  mapを見る,向野ビル  403,西鉄天神大牟田線大橋駅 徒歩7分 駅までmap ,壁芯19.2㎡ / 約5.81坪,nan,ワンルーム,洋8, 南西,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,無,2000円,3000円,有 全保連、ジェイリース※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年、全管協少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換費用：1万8700円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,4階部分,1984[S59]年10月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ同　 シャワー　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 バルコニー　 ＣＡＴＶインターネット　,日当り良好　 事務所使用可　 最上階　 高齢者相談　,☆西鉄大牟田線大橋駅徒歩圏内。☆事務所使用可能(ご相談ください)☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★【仲介業者の皆様へのお願い】物件確認・申込等はITANDI BBからお願い致します。相談事項等のみお電話にて、お問合せ下さい。https://itandibb.com/rent/list/management_company.ids[]=3713☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★☆★,専任媒介,深川,"
										TEL：080-1539-3011
",南
3.4,99288405,2022年12月06日,2022年12月20日,福岡市南区井尻３丁目25-10  mapを見る,クードシャンスⅡ  101,西鉄天神大牟田線井尻駅 徒歩6分 駅までmap 鹿児島本線笹原駅 徒歩7分 駅までmap ,19㎡ / 約5.75坪,nan,1K,nan,nan,nan,nan,nan,nan,nan,　,nan,nan,無,無,nan,無,nan,3000円,nan,無,有 フォーシーズ※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,5500円 ,nan,nan,シード２４：880円 / 月町費：200円 / 月専用家財保険：740円 / 月,nan,1年,nan,nan,nan,木造,nan,nan,地上2階建,1階部分,2001[H13]年9月,空家,相談　,エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 洗濯機置場　 ロフト　 フローリング　 バルコニー　 出窓　,角部屋　,nan,代理,nan,"
",南
2.5,99268318,2022年12月05日,2022年12月19日,福岡市南区大橋２丁目24-25  mapを見る,メゾンドコンフォート  506,西鉄天神大牟田線大橋駅 徒歩8分 駅までmap 鹿児島本線竹下駅 徒歩24分 駅までmap 西鉄天神大牟田線井尻駅 徒歩18分 駅までmap ,壁芯16.2㎡ / 約4.90坪,nan,1K,nan,nan,nan,福岡市立高木小学校　距離993ｍ,福岡市立三宅中学校　距離439ｍ,空無,nan,　,nan,nan,無,無,nan,無,nan,6000円,無,無,有 アーク※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料11000円 ,水道代：2400円,nan,nan,nan,2年,nan,nan,nan,ＳＲＣ,nan,nan,地上11階建,5階部分,1988[S63]年7月,空家,即時　,都市ガス　 エアコン　 トイレ　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 収納スペース　 システムキッチン　 フローリング　 バルコニー　 エレベーター　 オートロック　 駐輪場　 24時間セキュリティ　,nan,nan,一般媒介,翁長　平日9～19時,"
										TEL：080-6144-2740
",南
6.4,99252831,2022年12月06日,2022年12月20日,福岡市南区大橋２丁目19-10  mapを見る,アルファレガロ大橋  205,西鉄天神大牟田線大橋駅 徒歩6分 駅までmap 西鉄天神大牟田線高宮駅 徒歩24分 駅までmap 西鉄天神大牟田線井尻駅 徒歩20分 駅までmap 西鉄大橋駅（西鉄バス）徒歩6分,26.12㎡ / 約7.90坪,nan,1K,洋7, 東,nan,nan,nan,空有　1万5000円,nan,　,nan,nan,1ヶ月,1ヶ月,nan,無,nan,5000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,抗菌処理費：1万4000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上12階建,2階部分,2022[R4]年7月（新築）,空家,相談　,都市ガス　 エアコン　 追焚機能　 バス・トイレ別　 ＢＳ端子　 ＣＳ　 ＩＨクッキングヒーター　 洗面所　 洗面台　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 エレベーター　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 24時間換気システム　,日当り良好　 角部屋　,nan,貸主,nan,"
",南
3.8,99188226,2022年12月05日,2022年12月19日,福岡市南区大楠３丁目5-19  mapを見る,ピュアドーム高宮アーネスト  606,西鉄天神大牟田線高宮駅 徒歩8分 駅までmap 西鉄天神大牟田線西鉄平尾駅 徒歩17分 駅までmap 西鉄天神大牟田線大橋駅 徒歩21分 駅までmap ,18.3㎡ / 約5.54坪,nan,1K,nan,nan,nan,nan,nan,無,nan,　,※空きは管理組合へ確認,nan,無,無,nan,無,nan,5000円,nan,無,無,nan,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,退去時清掃代（税込）：5万5000円,nan,安心サポート：1500円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上11階建,6階部分,1993[H5]年1月,空家,即時　,都市ガス　 冷房　 暖房　 エアコン　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 システムキッチン　 洗面台　 洗濯機置場　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 駐輪場　 敷地内ゴミ置き場　,ペット不可　,"当社の空室資料はこちらからダウンロードできます。 ＩＤ、ＰＡＳＳは直接ご連絡下さい！！ 【ゼロ不動産管理ホームページ】http://www.zerokanri.co.jp/trader/index.html【初期費用】 鍵交換代：19,800円（税込） 消毒代(必須税込)：13,750円（単身）保証会社：保証人有40％　無50％ 事務手数料：家賃3万以下/5,500円（税込）3万以上/13,200円（税込） 安心サポート：初回入会金5000円(簡易消火器付)月額1500円 ※安心サポートには24時間緊急サポートと家財保険が含まれます。",代理,nan,"
",南
8.0,99299506,2022年12月06日,2022年12月20日,福岡市南区野多目１丁目1-13  mapを見る,フローラ野多目  501,西鉄天神大牟田線井尻駅 徒歩27分 駅までmap 西鉄天神大牟田線大橋駅 徒歩23分 駅までmap 博多南線博多南駅 徒歩39分 駅までmap 向新町バス停/徒歩1分,66㎡ / 約19.97坪,nan,3LDK,その他12.5／洋6／洋6／和6, 東,nan,nan,nan,空無,nan,　,nan,nan,無,2ヶ月,nan,無,nan,5500円,nan,無,nan,nan,有、21500円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,オゾン消毒費：1万8000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建地下4階建,5階部分,1997[H9]年9月,空家,相談　,都市ガス　 バス・トイレ別　 洗面所　 洗面台　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 ＴＶモニタ付きインターホン　 駐輪場　,二人入居可　 閑静住宅街　 角部屋　,nan,代理,nan,"
",南
3.4,98723518,2022年12月05日,2022年12月19日,福岡市南区野間１丁目１０－１７  周辺mapを見る,スタイルビュー高宮  202,西鉄天神大牟田線高宮駅 徒歩6分 西鉄天神大牟田線大橋駅 徒歩18分 西鉄天神大牟田線西鉄平尾駅 徒歩19分 ,18.58㎡ / 約5.62坪,nan,1K,洋5, 北東,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上8階建,2階部分,1988[S63]年11月,空家,相談　,プロパンガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＩＨクッキングヒーター　 室内洗濯機置場　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 インターネット使い放題　,リノベーション　,コンビニ近くで毎日のお買い物も便利ですね！天神勤務の方にオススメです☆,専任媒介,nan,"
",南
4.7,99289161,2022年12月05日,2022年12月18日,福岡市南区高宮１丁目5-7  mapを見る,シャロム高宮  503,西鉄天神大牟田線西鉄平尾駅 徒歩4分 駅までmap 西鉄天神大牟田線高宮駅 徒歩13分 駅までmap 高宮二丁目バス停 徒歩4分 ,24.96㎡ / 約7.55坪,nan,1K,nan,nan,nan,nan,nan,空有　9900円,機械,　,"機械式上段　全長4,700全幅1,750全高1,550（重量1,600）",nan,無,無,nan,無,nan,無,3000円,無,有 ジェイリース（集金代行）※契約者や条件によっては、内容が変更になる場合があります。,月額支払賃料50％、80％（プランによる）,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,旧賃料5500円 ,鍵交換代：2万2000円室内抗菌：9900円駐輪シール：500円,nan,町費：250円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上7階建,5階部分,2005[H17]年3月,空家,相談　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 ガスコンロ設置可　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 シューズボックス　,ペット不可　 角部屋　 保証人不要　,ベッドスペース下に収納できて、荷物が多くても安心♪浴室設置テレビはアナログ放送専用のため、現在は視聴できません。※写真は同タイプ別室（現況優先）,代理,nan,"
",南
