家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
3.7,99248053,2022年12月05日,2022年12月19日,福岡市博多区吉塚１丁目29-23  mapを見る,サンディア  103,鹿児島本線吉塚駅 徒歩7分 駅までmap 福岡市箱崎線馬出九大病院前駅 徒歩12分 駅までmap 福岡市箱崎線千代県庁口駅 徒歩14分 駅までmap ,24.95㎡ / 約7.55坪,nan,1K,nan,無,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,nan,nan,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万6500円,nan,共益費：3000円 / 月町費：500円 / 月シード24：840円 / 月口座振替手数料：400円 / 月,nan,1年,nan,nan,nan,木造,nan,nan,地上2階建,1階部分,2004[H16]年3月,空家,即時　,プロパンガス　 給湯　 トイレ　 バス・トイレ別　 温水洗浄便座　 収納スペース　 洗濯機置場　 室内洗濯機置場　 浴室乾燥機　 ロフト　 フローリング　 ＴＶモニタ付きインターホン　 インターネット使い放題　,nan,退去時クリーニング：37000円9/1～物件名変更（旧）アソテアベルデ！！,代理,nan,"
",博多
4.5,99317850,2022年12月06日,2022年12月20日,福岡市博多区築港本町9-3  周辺mapを見る,ロータスビレッジ  401,福岡市空港線中洲川端駅 徒歩14分 福岡市箱崎線呉服町駅 徒歩15分 福岡市空港線天神駅 徒歩16分 ,25㎡ / 約7.56坪,nan,1K,洋 9　K 3, 北西,nan,nan,nan,nan,nan,　,nan,nan,無,1ヶ月,nan,無,nan,無,nan,無,有 ふれんず宅建保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、火災（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,町内会費：300円 / 月,nan,2年,nan,nan,nan,鉄骨造,nan,nan,地上5階建,4階部分,1996[H8]年3月,空家,相談　,エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 フローリング　 バルコニー　 エレベーター　 オートロック　 防犯カメラ　,角部屋　,nan,一般媒介,nan,"
",博多
4.2,99165667,2022年12月05日,2022年12月19日,福岡市博多区美野島２丁目18-10  mapを見る,第一松尾ビル  201,西鉄天神大牟田線高宮駅 徒歩25分 駅までmap 東海道・山陽新幹線博多駅 徒歩20分 駅までmap 九州新幹線博多駅 徒歩20分 駅までmap ,17.7㎡ / 約5.35坪,nan,1DK,和6／Ｋ4,無,nan,nan,nan,空無　1万5000円,自走（平置きも含む）,【 屋根状況　屋根なし 】　,nan,2ヶ月 3万円,2ヶ月 / 8.4万円,2ヶ月 / 8.4万円,nan,無,nan,無,1000円,無,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,nan,有、15000円、2年、あいおい（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上3階建,2階部分,1973[S48]年1月,空家,即時　,都市ガス　 給湯　 トイレ　 バス・トイレ別　 温水洗浄便座　 ガスコンロ設置可　 浴室に窓　 敷地内ゴミ置き場　,ペット不可　 角部屋　,nan,代理,nan,"
",博多
8.3,98556379,2022年12月06日,2022年12月20日,福岡市博多区博多駅前１丁目28-33  mapを見る,アルファコンフォート博多  1101,福岡市空港線博多駅 徒歩8分 駅までmap 福岡市空港線祇園駅 徒歩5分 駅までmap 福岡市箱崎線呉服町駅 徒歩14分 駅までmap ,25.17㎡ / 約7.61坪,nan,ワンルーム,nan, 南,nan,nan,nan,空有　2万円,nan,　,nan,nan,無,2ヶ月,nan,無,nan,2万5000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,給湯料：5000円オゾン消臭：1万8000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上11階建,11階部分,1996[H8]年2月,空家,相談　,エアコン　 ボイラー式給湯システム　 ＢＳ端子　 ＣＳ　 洗濯乾燥機　 照明器具付き　 エレベーター　 駐輪場　 24時間セキュリティ　,nan,nan,貸主,nan,"
",博多
4.5,99188580,2022年12月05日,2022年12月19日,福岡市博多区神屋町９－４  mapを見る,マリンコーポラス  302,福岡市箱崎線呉服町駅 徒歩9分 駅までmap 西鉄天神大牟田線西鉄福岡（天神）駅 徒歩20分 駅までmap 福岡市箱崎線中洲川端駅 徒歩11分 駅までmap ,25.92㎡ / 約7.84坪,nan,1DK,ＤＫ4.5／和6, 南,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,3階部分,1985[S60]年11月,空家,相談　2022年7月13日,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 バス・トイレ同　 シャワー　 ＣＡＴＶ　 洗面台　 室内洗濯機置場　 駐輪場　 インターネット使い放題　,二人入居可　 リノベーション　 南向き　,福岡箱崎線 / 呉服町駅 　徒歩9分 の立地です！徒歩圏内にコンビニがあり、急なお買い物にも便利ですね♪,専任媒介,nan,"
",博多
3.2,99309641,2022年12月06日,2022年12月20日,福岡市博多区神屋町4-27  mapを見る,竜文堂ビル  203,福岡市箱崎線呉服町駅 徒歩10分 駅までmap 福岡市空港線中洲川端駅 徒歩11分 駅までmap 福岡市空港線天神駅 徒歩16分 駅までmap ,24㎡ / 約7.26坪,nan,1DK,和 6　DK 4.5,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,無,無,有 全保連・日本セーフティー・Ｃａｓａ※契約者や条件によっては、内容が変更になる場合があります。,nan,有、15000円、2年、借家人賠償付火災保険（例）※契約者や条件によっては、内容が変更になる場合があります。,11000円 ,消毒代（任意）：1万1000円退居時ハウスクリーニング代：3万2000円エアコンクリーニング代（退居時）：1万1000円,nan,２４時間安心サポート：880円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上3階建,2階部分,1979[S54]年1月,空家,即時　,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗面台　 室内洗濯機置場　 バルコニー　,角部屋　 高齢者相談　,・公園に隣接しています。・２４時間安心サポート（８８０円／月）加入必須。・畳、襖の交換も完了していますので日焼け防止のカーテン等を致しております。・Ｊ：ＣＯＭインターネット（Ｗｉ－Ｆｉ４０Ｍ）が無料で使用できます。・給湯はお風呂場のみです。・銀行、病院、スーパーも徒歩圏にあります。・近隣バス停からは各方面行きのバスが通っています。,専任媒介,nan,"
",博多
4.5,98637002,2022年12月05日,2022年12月19日,福岡市博多区中呉服町2-9  mapを見る,秋吉ビル  504号室,福岡市箱崎線呉服町駅 徒歩2分 駅までmap 福岡市箱崎線中洲川端駅 徒歩9分 駅までmap 福岡市箱崎線千代県庁口駅 徒歩9分 駅までmap ,30.11㎡ / 約9.11坪,nan,ワンルーム,洋14,nan,nan,nan,nan,無,nan,　,nan,nan,無,1ヶ月,nan,無,nan,無,5000円,無,nan,nan,有※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万6500円清掃代（退去時請求）：5万5000円,nan,水道代：5000円 / 月ペット飼育の場合加算：5000円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上7階建,5階部分,1989[H1]年4月,空家,即時　,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ同　 シャワー　 収納スペース　 ガスコンロ設置可　 フローリング　 照明器具付き　 エレベーター　 駐輪場　 全居室フローリング　,ペット相談可　 小型犬可　 猫可　 角部屋　,ペット飼育の場合は礼金２か月になります。,一般媒介,nan,"
",博多
11.5,99314749,2022年12月05日,2022年12月19日,福岡市博多区竹丘町１丁目６以下未定  周辺mapを見る,レイクヒルズ桜並木  302,鹿児島本線南福岡駅 徒歩5分 西鉄天神大牟田線雑餉隈駅 徒歩8分 西鉄天神大牟田線春日原駅 徒歩17分 ,51.47㎡ / 約15.57坪,nan,2SLDK,ＬＤＫ11.5／洋5／洋5.5, 東,nan,nan,nan,空有　9900円,nan,　,nan,nan,1ヶ月 / 11.5万円,1.5ヶ月 / 17.25万円,nan,無,nan,無,6500円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,その他,nan,nan,地上3階建,3階部分,2022[R4]年12月（新築）,空家,相談　,都市ガス　 電気　 上水道　 下水道　 エアコン　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 システムキッチン　 カウンターキッチン　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　,nan,駐車場の空きについては要確認,専任媒介,nan,"
",博多
6.1,98631324,2022年12月05日,2022年12月19日,福岡市博多区対馬小路１２－１２  mapを見る,リバティ  901,福岡市空港線中洲川端駅 徒歩10分 駅までmap 福岡市箱崎線中洲川端駅 徒歩10分 駅までmap 福岡市箱崎線呉服町駅 徒歩11分 駅までmap ,31.95㎡ / 約9.66坪,nan,1K,nan, 北西,nan,nan,nan,無,nan,　,nan,nan,無,2ヶ月 / 12.2万円,nan,無,nan,無,3000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上10階建,9階部分,2004[H16]年3月,空家,相談　,都市ガス　 電気　 上水道　 エアコン　 給湯　 追焚機能　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ガスコンロ設置可　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 エレベーター　 オートロック　 駐輪場　 出窓　 独立洗面脱衣所　,nan,30㎡を超える１Ｋのお部屋です！狭い１ＬＤＫより、使い勝手は抜群です♪ガスは都市ガスなので、毎月の光熱費も安心ですね。独立洗面台があり、脱衣スペースもあるので嬉しいですね！近くには、みなと温泉「波葉の湯」やベイサイドプレイスもあるので、休みの日にに行かれてみてはどうですか。,専任媒介,nan,"
",博多
4.0,99252430,2022年12月05日,2022年12月19日,福岡市博多区空港前３丁目23-25  mapを見る,ラ・ポート空港前  202,福岡市空港線福岡空港駅 徒歩10分 駅までmap 篠栗線柚須駅 徒歩34分 駅までmap 席田小学校バス停 徒歩4分 ,壁芯21.3㎡ / 約6.44坪,nan,1K,洋8, 東 2.9㎡,nan,nan,nan,無,nan,　,nan,nan,無,2ヶ月,実費,無,nan,無,2000円,無,有 全保連株式会社※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万6500円室内消毒代：1万1000円,nan,水道代：3000円 / 月くらしーど24：880円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上3階建,2階部分,1990[H2]年3月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 ガスコンロ設置可　 室内洗濯機置場　 フローリング　 バルコニー　 ＴＶモニタ付きインターホン　 インターネット対応　 シューズボックス　 敷地内ゴミ置き場　,ペット不可　 日当り良好　 閑静住宅街　,"福岡空港から徒歩10分！鍵交換代16,500円　室内消毒代11,000円水道代3,000円/月　くらしーど880円/月",貸主,nan,"
										TEL：092-401-7700
",博多
4.0,99302939,2022年12月06日,2022年12月20日,福岡市博多区博多駅前４丁目30番24号  mapを見る,ロマネスク博多駅前第2  503,鹿児島本線博多駅 徒歩8分 博多駅前四丁目バス停 徒歩5分 駅までmap 福岡市空港線博多駅 徒歩8分 駅までmap ,21.45㎡ / 約6.49坪,nan,ワンルーム,洋室7帖, 南西 3.57㎡,nan,nan,nan,無,nan,　,nan,nan,無,1ヶ月,nan,無,nan,2000円,nan,無,有 ジェイリース 初回保証料:月額賃料等の50％、年間保証委託料:15、000円(1年毎)※契約者や条件によっては、内容が変更になる場合があります。,nan,有、2年、東京海上ウエスト少額短期（例）※契約者や条件によっては、内容が変更になる場合があります。,11000円 ,初回保証料（契約時）：2万円契約事務手数料（契約時）：5500円カギ交換費用（契約時）：2万6400円室内消毒費用（契約時）：1万5000円退去時清掃費（解約時）：4万4000円,nan,月額保証料（安心サポート・口振手数料）（：1000円 / 月火災保険料（月額）：800円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上8階建,5階部分,1991[H3]年4月,空家,相談　,電気　 上水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 ＢＳ端子　 洗面台　 室内洗濯機置場　 照明器具付き　 バルコニー　 エレベーター　 オートロック　 駐輪場　 独立洗面脱衣所　,nan,駐車場：建物管理:ランドメンテナンス㈱TEL092-282-5741,代理,nan,"
",博多
